Starting JUCE FFT OSC (press Enter to quit)
OSC connected to 127.0.0.1:57122
DIAG_INPUT: rms=0.000819133 peak=0 playbackGain=1
FFT produced count=1024 first=0.161177
DIAG_INPUT: rms=0.00078416 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000899896 peak=0 playbackGain=1
FFT produced count=1024 first=0.139014
DIAG_INPUT: rms=0.00066531 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000761381 peak=0 playbackGain=1
FFT produced count=1024 first=0.156746
DIAG_INPUT: rms=0.000798958 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000744868 peak=0 playbackGain=1
FFT produced count=1024 first=0.0116532
DIAG_INPUT: rms=0.000623785 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000832949 peak=0 playbackGain=1
FFT produced count=1024 first=0.155239
DIAG_INPUT: rms=0.000665375 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00112734 peak=0 playbackGain=1
FFT produced count=1024 first=0.144988
DIAG_INPUT: rms=0.00108308 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000768951 peak=0 playbackGain=1
FFT produced count=1024 first=0.046843
DIAG_INPUT: rms=0.0011883 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000738042 peak=0 playbackGain=1
FFT produced count=1024 first=0.13916
DIAG_INPUT: rms=0.000734016 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00115735 peak=0 playbackGain=1
FFT produced count=1024 first=0.0802588
DIAG_INPUT: rms=0.000916493 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00112226 peak=0 playbackGain=1
FFT produced count=1024 first=0.156956
DIAG_INPUT: rms=0.00087582 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000896338 peak=0 playbackGain=1
FFT produced count=1024 first=0.0985991
DIAG_INPUT: rms=0.00104732 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000867246 peak=0 playbackGain=1
FFT produced count=1024 first=0.122117
DIAG_INPUT: rms=0.000969306 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000916831 peak=0 playbackGain=1
FFT produced count=1024 first=0.135111
DIAG_INPUT: rms=0.000899559 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000665427 peak=0 playbackGain=1
FFT produced count=1024 first=0.00535152
DIAG_INPUT: rms=0.000953987 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000886727 peak=0 playbackGain=1
FFT produced count=1024 first=0.152796
DIAG_INPUT: rms=0.000925061 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000929622 peak=0 playbackGain=1
FFT produced count=1024 first=0.0668079
DIAG_INPUT: rms=0.000661989 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000966688 peak=0 playbackGain=1
FFT produced count=1024 first=0.0741495
DIAG_INPUT: rms=0.00110961 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000732467 peak=0 playbackGain=1
FFT produced count=1024 first=0.184892
DIAG_INPUT: rms=0.00071687 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000972977 peak=0 playbackGain=1
FFT produced count=1024 first=0.116946
DIAG_INPUT: rms=0.000792344 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00137722 peak=0 playbackGain=1
FFT produced count=1024 first=0.122783
DIAG_INPUT: rms=0.0012614 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00197385 peak=0 playbackGain=1
FFT produced count=1024 first=0.0370577
DIAG_INPUT: rms=0.000997271 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000844488 peak=0 playbackGain=1
FFT produced count=1024 first=0.146261
DIAG_INPUT: rms=0.000838415 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00101509 peak=0 playbackGain=1
FFT produced count=1024 first=0.106898
DIAG_INPUT: rms=0.00102013 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00585045 peak=0 playbackGain=1
FFT produced count=1024 first=1.29998
DIAG_INPUT: rms=0.0103226 peak=0 playbackGain=1
DIAG_INPUT: rms=0.0169188 peak=0 playbackGain=1
FFT produced count=1024 first=1.7183
DIAG_INPUT: rms=0.0207501 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00780056 peak=0 playbackGain=1
FFT produced count=1024 first=0.0187981
DIAG_INPUT: rms=0.000838543 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000840519 peak=0 playbackGain=1
FFT produced count=1024 first=0.149052
DIAG_INPUT: rms=0.000773681 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00157216 peak=0 playbackGain=1
FFT produced count=1024 first=0.0556491
DIAG_INPUT: rms=0.0402606 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00480004 peak=0 playbackGain=1
FFT produced count=1024 first=0.0958444
DIAG_INPUT: rms=0.00205887 peak=0 playbackGain=1
DIAG_INPUT: rms=0.0015423 peak=0 playbackGain=1
FFT produced count=1024 first=0.177714
DIAG_INPUT: rms=0.00128939 peak=0 playbackGain=1
DIAG_INPUT: rms=0.0146186 peak=0 playbackGain=1
FFT produced count=1024 first=0.0153552
DIAG_INPUT: rms=0.00148416 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000992401 peak=0 playbackGain=1
FFT produced count=1024 first=0.117631
DIAG_INPUT: rms=0.0019157 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000861496 peak=0 playbackGain=1
FFT produced count=1024 first=0.171862
DIAG_INPUT: rms=0.00142799 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00103003 peak=0 playbackGain=1
FFT produced count=1024 first=0.28312
DIAG_INPUT: rms=0.00423913 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00119035 peak=0 playbackGain=1
FFT produced count=1024 first=0.101622
DIAG_INPUT: rms=0.00340763 peak=0 playbackGain=1
DIAG_INPUT: rms=0.0125696 peak=0 playbackGain=1
FFT produced count=1024 first=0.87988
DIAG_INPUT: rms=0.0224937 peak=0 playbackGain=1
DIAG_INPUT: rms=0.0264218 peak=0 playbackGain=1
FFT produced count=1024 first=1.2472
DIAG_INPUT: rms=0.0397956 peak=0 playbackGain=1
DIAG_INPUT: rms=0.0401848 peak=0 playbackGain=1
FFT produced count=1024 first=0.10134
DIAG_INPUT: rms=0.00112569 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00573374 peak=0 playbackGain=1
FFT produced count=1024 first=0.0263062
DIAG_INPUT: rms=0.00186649 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00116631 peak=0 playbackGain=1
FFT produced count=1024 first=0.0290438
DIAG_INPUT: rms=0.00115964 peak=0 playbackGain=1
DIAG_INPUT: rms=0.0010564 peak=0 playbackGain=1
FFT produced count=1024 first=0.126589
DIAG_INPUT: rms=0.00110683 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00107099 peak=0 playbackGain=1
FFT produced count=1024 first=0.127654
DIAG_INPUT: rms=0.000960423 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000971314 peak=0 playbackGain=1
FFT produced count=1024 first=0.0167461
DIAG_INPUT: rms=0.000908669 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000849925 peak=0 playbackGain=1
FFT produced count=1024 first=0.145274
DIAG_INPUT: rms=0.000641352 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000887525 peak=0 playbackGain=1
FFT produced count=1024 first=0.101664
DIAG_INPUT: rms=0.00106254 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000779751 peak=0 playbackGain=1
FFT produced count=1024 first=0.0701993
DIAG_INPUT: rms=0.000851611 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00109699 peak=0 playbackGain=1
FFT produced count=1024 first=0.279422
DIAG_INPUT: rms=0.00727941 peak=0 playbackGain=1
DIAG_INPUT: rms=0.017159 peak=0 playbackGain=1
FFT produced count=1024 first=0.368776
DIAG_INPUT: rms=0.00546966 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000922293 peak=0 playbackGain=1
FFT produced count=1024 first=0.163168
DIAG_INPUT: rms=0.000959971 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00100146 peak=0 playbackGain=1
FFT produced count=1024 first=0.0684325
DIAG_INPUT: rms=0.000968792 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000940255 peak=0 playbackGain=1
FFT produced count=1024 first=0.0489839
DIAG_INPUT: rms=0.00129662 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00133103 peak=0 playbackGain=1
FFT produced count=1024 first=0.163282
DIAG_INPUT: rms=0.00255393 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00616688 peak=0 playbackGain=1
FFT produced count=1024 first=0.0634906
DIAG_INPUT: rms=0.00351937 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00218987 peak=0 playbackGain=1
FFT produced count=1024 first=0.185854
DIAG_INPUT: rms=0.00213394 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00201202 peak=0 playbackGain=1
FFT produced count=1024 first=0.00426415
DIAG_INPUT: rms=0.00369747 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00327139 peak=0 playbackGain=1
FFT produced count=1024 first=0.0800825
DIAG_INPUT: rms=0.00303339 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00108981 peak=0 playbackGain=1
FFT produced count=1024 first=0.0760874
DIAG_INPUT: rms=0.0020564 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000641977 peak=0 playbackGain=1
FFT produced count=1024 first=0.119865
DIAG_INPUT: rms=0.000973733 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00107499 peak=0 playbackGain=1
FFT produced count=1024 first=0.16704
DIAG_INPUT: rms=0.00116019 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000604253 peak=0 playbackGain=1
FFT produced count=1024 first=0.0580685
DIAG_INPUT: rms=0.00122711 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000755793 peak=0 playbackGain=1
FFT produced count=1024 first=0.137634
DIAG_INPUT: rms=0.000962825 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000795485 peak=0 playbackGain=1
FFT produced count=1024 first=0.102267
DIAG_INPUT: rms=0.00101317 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000845081 peak=0 playbackGain=1
FFT produced count=1024 first=0.118835
DIAG_INPUT: rms=0.000773818 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000903316 peak=0 playbackGain=1
FFT produced count=1024 first=0.147351
DIAG_INPUT: rms=0.00082864 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000835205 peak=0 playbackGain=1
FFT produced count=1024 first=0.0346643
DIAG_INPUT: rms=0.00072496 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000608825 peak=0 playbackGain=1
FFT produced count=1024 first=0.167827
DIAG_INPUT: rms=0.000842234 peak=0 playbackGain=1
DIAG_INPUT: rms=0.00105031 peak=0 playbackGain=1
FFT produced count=1024 first=0.0378248
DIAG_INPUT: rms=0.000850458 peak=0 playbackGain=1
DIAG_INPUT: rms=0.000776206 peak=0 playbackGain=1
FFT produced count=1024 first=0.0688864
DIAG_INPUT: rms=0.000922481 peak=0 playbackGain=1
